tag_id,party_id,log_time
pgx3VcuDES,6d76d9d7-4076-4fd9-afa7-193f17fecebb,17:57
ApbaeKWBxw,6d76d9d7-4076-4fd9-afa7-193f17fecebb,17:57
aZS5SiT7RQ,6d76d9d7-4076-4fd9-afa7-193f17fecebb,17:57
4Tdx26HLf7,6d76d9d7-4076-4fd9-afa7-193f17fecebb,17:57
NlWbBxg96L,6d76d9d7-4076-4fd9-afa7-193f17fecebb,17:57
28maC4sHnF,008bb90c-367c-4447-a39e-3bec0825a44e,18:02
M9psvp0gZd,008bb90c-367c-4447-a39e-3bec0825a44e,18:02
GW0jdv7Hqw,008bb90c-367c-4447-a39e-3bec0825a44e,18:02
lxzYO0d7qe,008bb90c-367c-4447-a39e-3bec0825a44e,18:02
XHfJx2YMaQ,008bb90c-367c-4447-a39e-3bec0825a44e,18:02
hVo0CGMc4a,4e44622a-b99a-448c-928b-2a507c113354,18:02
IADr9nrtpa,4e44622a-b99a-448c-928b-2a507c113354,18:02
IPvZZbTDeA,4e44622a-b99a-448c-928b-2a507c113354,18:02
hNEk4wtV3a,4e44622a-b99a-448c-928b-2a507c113354,18:02
O4GJy6N15p,ee23df1b-d8ff-4f1b-a18b-4290b483f87f,18:02
J40gxEuL6w,ee23df1b-d8ff-4f1b-a18b-4290b483f87f,18:02
lN1JjhfJue,ee23df1b-d8ff-4f1b-a18b-4290b483f87f,18:02
gJIJBDh0Ch,ff2f0560-39e6-4614-9db2-e3a63ec9b9a6,18:06
fRL8bRzJjb,ff2f0560-39e6-4614-9db2-e3a63ec9b9a6,18:06
DkcMrn15QX,75f33b75-36dc-4f3c-901d-4ff841299af7,18:02
4ch9OBQRms,75f33b75-36dc-4f3c-901d-4ff841299af7,18:02
hijHKc2btm,75f33b75-36dc-4f3c-901d-4ff841299af7,18:02
Ag3GGfOWqV,4b00a198-e8a2-47cc-b10b-d0936557e038,17:57
wqoSorgs6D,4b00a198-e8a2-47cc-b10b-d0936557e038,17:57
wYbHmb069j,4b00a198-e8a2-47cc-b10b-d0936557e038,17:57
5w4s9tSc4N,4b00a198-e8a2-47cc-b10b-d0936557e038,17:57
qrVXtiqBhY,4b00a198-e8a2-47cc-b10b-d0936557e038,17:57
nhojIDR9xG,8337260c-b992-4f2f-9eb9-50f25e5b299d,18:07
ECilNpX5AO,eca11ec7-3826-4960-abed-37f9cfc1823a,17:58
3jZcpi8CJG,86a83ec7-39d0-4549-ab14-d5e2c17dcf53,17:58
ml47A1yMSr,86a83ec7-39d0-4549-ab14-d5e2c17dcf53,17:58
