tag_id,party_id,log_time
PJcMKsc5b7,8c92e6c2-ae72-40fe-8751-e922bf9319d3,21:08
6zMYIHwF9U,8c92e6c2-ae72-40fe-8751-e922bf9319d3,21:08
ufyWqP4lb6,6e7426c7-a53f-4f71-8453-c3ef5a2331f8,21:08
3IZZ6nH4xF,6e7426c7-a53f-4f71-8453-c3ef5a2331f8,21:08
OHbIKYTycz,6e7426c7-a53f-4f71-8453-c3ef5a2331f8,21:08
YHsmWsyEKy,8c2e688d-6394-4189-aa6d-b7527276db93,21:08
cDsE1BhVXX,8c2e688d-6394-4189-aa6d-b7527276db93,21:08
SQAxwRyUuG,8c2e688d-6394-4189-aa6d-b7527276db93,21:08
NXr9R0tWxd,b1dfa6ea-243b-4bf0-8bdd-c6aa66c9eeef,21:08
aGggfQ1944,b1dfa6ea-243b-4bf0-8bdd-c6aa66c9eeef,21:08
RYdNtzNMQf,b1dfa6ea-243b-4bf0-8bdd-c6aa66c9eeef,21:08
GhOzy4a1S4,93f4f60a-5c53-4d40-833b-e0f69d6e6e7d,21:08
oc4uOx3kuA,93f4f60a-5c53-4d40-833b-e0f69d6e6e7d,21:08
OwcmWL5Udb,93f4f60a-5c53-4d40-833b-e0f69d6e6e7d,21:08
PJcMKsc5b7,8c92e6c2-ae72-40fe-8751-e922bf9319d3,23:08
6zMYIHwF9U,8c92e6c2-ae72-40fe-8751-e922bf9319d3,23:08
ufyWqP4lb6,6e7426c7-a53f-4f71-8453-c3ef5a2331f8,23:08
3IZZ6nH4xF,6e7426c7-a53f-4f71-8453-c3ef5a2331f8,23:08
OHbIKYTycz,6e7426c7-a53f-4f71-8453-c3ef5a2331f8,23:08
YHsmWsyEKy,8c2e688d-6394-4189-aa6d-b7527276db93,23:08
cDsE1BhVXX,8c2e688d-6394-4189-aa6d-b7527276db93,23:08
SQAxwRyUuG,8c2e688d-6394-4189-aa6d-b7527276db93,23:08
NXr9R0tWxd,b1dfa6ea-243b-4bf0-8bdd-c6aa66c9eeef,23:08
aGggfQ1944,b1dfa6ea-243b-4bf0-8bdd-c6aa66c9eeef,23:08
RYdNtzNMQf,b1dfa6ea-243b-4bf0-8bdd-c6aa66c9eeef,23:08
GhOzy4a1S4,93f4f60a-5c53-4d40-833b-e0f69d6e6e7d,23:08
oc4uOx3kuA,93f4f60a-5c53-4d40-833b-e0f69d6e6e7d,23:08
OwcmWL5Udb,93f4f60a-5c53-4d40-833b-e0f69d6e6e7d,23:08
EYFWvBJ6jj,6a707d20-a3e2-40d1-a75c-f642ad08a146,21:14
UFpLLFu1OJ,6a707d20-a3e2-40d1-a75c-f642ad08a146,21:14
mbQdAZdryY,6a707d20-a3e2-40d1-a75c-f642ad08a146,21:14
UHwtigYodU,6a707d20-a3e2-40d1-a75c-f642ad08a146,21:14
QXjAETXSBs,1f45b80e-3c5f-4dec-8296-93d60163845d,21:14
X0V0XBv5Bk,1f45b80e-3c5f-4dec-8296-93d60163845d,21:14
77lGI9boqB,1f45b80e-3c5f-4dec-8296-93d60163845d,21:14
bON5RvGgZ5,1f45b80e-3c5f-4dec-8296-93d60163845d,21:14
oIFzPLdBAX,80a57ab0-3675-473e-a62d-19d49dd5ff49,21:14
Z2irlun8kA,80a57ab0-3675-473e-a62d-19d49dd5ff49,21:14
FnLHsffqST,80a57ab0-3675-473e-a62d-19d49dd5ff49,21:14
