tag_id,party_id,log_time
RkbGDAP7Fm,b0646400-d0c4-43f8-996f-cdce2131b173,23:20
qyh1uPFADQ,b0646400-d0c4-43f8-996f-cdce2131b173,23:20
F5TODbHVTv,ab9ab921-14b9-4557-bda1-5fd5be8dfac3,23:20
yCT7ek6063,59b0aa7f-b98d-4199-82ad-928bdd361cce,23:20
LOfNew8Y4B,59b0aa7f-b98d-4199-82ad-928bdd361cce,23:20
bVPZd5G0Fu,c2e48066-3444-4dec-9982-2c0a1a3ae581,23:20
Bk3lo5OCMf,c2e48066-3444-4dec-9982-2c0a1a3ae581,23:20
72hO8vQ4PP,c2e48066-3444-4dec-9982-2c0a1a3ae581,23:20
8icjxFNIYT,c2e48066-3444-4dec-9982-2c0a1a3ae581,23:20
FFXwCM5vWf,c2e48066-3444-4dec-9982-2c0a1a3ae581,23:20
ur4fXBbHpW,c2e48066-3444-4dec-9982-2c0a1a3ae581,23:20
k9OzC9XCRE,6f68e4c7-b574-47d8-ac3f-0047229eabd3,23:20
zF3CUJKQjY,401d37b3-3f96-4ce2-8ca7-e7b64a087fec,23:20
PogDWLIHZL,401d37b3-3f96-4ce2-8ca7-e7b64a087fec,23:20
Ls7SBa0u6y,401d37b3-3f96-4ce2-8ca7-e7b64a087fec,23:20
ANII9HH0Dd,bd0cf46b-52c5-47db-bc74-4ce9edf224da,23:20
d4tgIz38db,bd0cf46b-52c5-47db-bc74-4ce9edf224da,23:20
kzNuZO4rsG,bd0cf46b-52c5-47db-bc74-4ce9edf224da,23:20
E3OlFaRxBt,a7a76c75-ffce-4341-9fba-6499a0750c8a,22:56
mK0xEcGcRC,a7a76c75-ffce-4341-9fba-6499a0750c8a,22:56
mZjgmUDy28,a7a76c75-ffce-4341-9fba-6499a0750c8a,22:56
OEdh9lX3It,a7a76c75-ffce-4341-9fba-6499a0750c8a,22:56
FJxbBzkNrz,2726ef47-7739-4015-8021-4a7e11a7bb22,22:56
rRwTU9EjKI,2726ef47-7739-4015-8021-4a7e11a7bb22,22:56
m4JA0Ydqwa,2726ef47-7739-4015-8021-4a7e11a7bb22,22:56
O9xCS1LjV2,2726ef47-7739-4015-8021-4a7e11a7bb22,22:56
L2Mq7w59Nz,2726ef47-7739-4015-8021-4a7e11a7bb22,22:56
lnMU5P6Brk,ade068d6-f8bb-4c4d-a36b-44b0119f4062,22:56
Evvx3i19wi,ade068d6-f8bb-4c4d-a36b-44b0119f4062,22:56
EnCueN5hlh,ade068d6-f8bb-4c4d-a36b-44b0119f4062,22:56
R8fj7G9c88,596e51aa-eaf2-4f2e-be02-c6cf6d247f7f,22:56
EHh64SVzSA,596e51aa-eaf2-4f2e-be02-c6cf6d247f7f,22:56
TSORier4za,596e51aa-eaf2-4f2e-be02-c6cf6d247f7f,22:56
pyDia0iulS,1350e59e-b4b4-49c6-846a-08887f8c408d,23:05
w5P6OGmSPf,1350e59e-b4b4-49c6-846a-08887f8c408d,23:05
UPZdEH7oGa,1350e59e-b4b4-49c6-846a-08887f8c408d,23:05
8DAUUTnFc3,32ce77c6-cb9d-4c5a-a3c0-1ef373bb862e,23:05
nEJ3p6OCEb,2fd8048f-46cb-4de3-95b5-ee86d247fc1f,23:05
DUQSY9uGCF,2fd8048f-46cb-4de3-95b5-ee86d247fc1f,23:05
0j1ttgZ6SP,2fd8048f-46cb-4de3-95b5-ee86d247fc1f,23:05
dmH3zC5hgO,2fd8048f-46cb-4de3-95b5-ee86d247fc1f,23:05
wAqK4fNUBv,2fd8048f-46cb-4de3-95b5-ee86d247fc1f,23:05
gyGZslrErf,af12e379-e8c1-4bab-bb74-b737b692d1d1,23:05
yOonINhNYn,af12e379-e8c1-4bab-bb74-b737b692d1d1,23:05
krymHIbYcu,af12e379-e8c1-4bab-bb74-b737b692d1d1,23:05
okoi9UWrnm,e2bf6c66-43f8-4dc3-a4fe-221cb8e103cd,23:05
GOZB4pT6b5,e2bf6c66-43f8-4dc3-a4fe-221cb8e103cd,23:05
u12sube7wO,0c3d8ab8-c045-4ccd-8d13-040d9163ec78,23:10
anhXiJd8km,0c3d8ab8-c045-4ccd-8d13-040d9163ec78,23:10
y2H8JH2nBV,0c3d8ab8-c045-4ccd-8d13-040d9163ec78,23:10
CQzr7aFcpR,0c3d8ab8-c045-4ccd-8d13-040d9163ec78,23:10
DWaJTE0Ovt,0c3d8ab8-c045-4ccd-8d13-040d9163ec78,23:10
nbF0F8UqN5,b227bd53-9c3b-47d5-b17f-378165833ec9,23:05
5Igl2YxwnL,b227bd53-9c3b-47d5-b17f-378165833ec9,23:05
qZyQ0qwMqD,bb2bad20-6946-477f-b956-ceca8323405d,23:10
TDmL6m1sqe,bb2bad20-6946-477f-b956-ceca8323405d,23:10
XHHK6oTC93,bb2bad20-6946-477f-b956-ceca8323405d,23:10
FDcB7B2d9l,e7121f61-707e-4722-bcdd-0606e0d30ca6,23:10
jv3qXPIDVH,e7121f61-707e-4722-bcdd-0606e0d30ca6,23:10
boweBmsG51,e7121f61-707e-4722-bcdd-0606e0d30ca6,23:10
w3tGyxieP0,e7121f61-707e-4722-bcdd-0606e0d30ca6,23:10
bi0D0UtFxk,e7121f61-707e-4722-bcdd-0606e0d30ca6,23:10
IsqBgsxVPJ,2e0dbfd9-bcab-4708-aeb8-1d9b6f67af40,23:10
YAd1qhc55M,2e0dbfd9-bcab-4708-aeb8-1d9b6f67af40,23:10
nSLTdo9189,2e0dbfd9-bcab-4708-aeb8-1d9b6f67af40,23:10
V5YqI8dOXB,2e0dbfd9-bcab-4708-aeb8-1d9b6f67af40,23:10
tRwIAhnjzo,c72f5d12-f2f1-428a-b864-bd0e8a7b25ed,23:30
wUHnjQuaCe,c72f5d12-f2f1-428a-b864-bd0e8a7b25ed,23:30
m4lYd9Y5Oq,c72f5d12-f2f1-428a-b864-bd0e8a7b25ed,23:30
qKeZKKK19o,c72f5d12-f2f1-428a-b864-bd0e8a7b25ed,23:30
o88ITimISs,c72f5d12-f2f1-428a-b864-bd0e8a7b25ed,23:30
M915XH7RSZ,ed20873c-47cf-4e22-a196-57baa465441f,23:30
d6CEj6oqnW,ed20873c-47cf-4e22-a196-57baa465441f,23:30
btDxKhXsAo,ed20873c-47cf-4e22-a196-57baa465441f,23:30
vdLSBmUYRs,ed20873c-47cf-4e22-a196-57baa465441f,23:30
unvzhSXEYv,ed20873c-47cf-4e22-a196-57baa465441f,23:30
pVuu6YJfNK,ed20873c-47cf-4e22-a196-57baa465441f,23:30
5MCleXETo4,ed20873c-47cf-4e22-a196-57baa465441f,23:30
1H7aL0NfKV,ed20873c-47cf-4e22-a196-57baa465441f,23:30
5CXXGaAHYU,df42fe11-b0b2-4bde-95d2-0887ed451d83,23:30
wB96NdECfs,df42fe11-b0b2-4bde-95d2-0887ed451d83,23:30
krAdDL0Jf2,4def35bb-cd00-461b-a8be-390aa10de4e3,23:33
lRS4Yria1q,4def35bb-cd00-461b-a8be-390aa10de4e3,23:33
S0WuJfTpGe,4def35bb-cd00-461b-a8be-390aa10de4e3,23:33
XGCYaC4lzH,4def35bb-cd00-461b-a8be-390aa10de4e3,23:33
EKiRW7gOBf,3acf6f7d-bb1e-487d-9876-43f6f4adf445,23:33
iEKt87QYQN,3acf6f7d-bb1e-487d-9876-43f6f4adf445,23:33
2EQcnyCrbx,3acf6f7d-bb1e-487d-9876-43f6f4adf445,23:33
OscxcCNlFK,3acf6f7d-bb1e-487d-9876-43f6f4adf445,23:33
8w2AdFquRg,39dcaadb-3858-4d71-a48a-2534657f76b7,23:33
i2lfvWKaeS,39dcaadb-3858-4d71-a48a-2534657f76b7,23:33
7T1NjwFD7i,39dcaadb-3858-4d71-a48a-2534657f76b7,23:33
IVz45UVCwp,39dcaadb-3858-4d71-a48a-2534657f76b7,23:33
B80wz2Rj2h,39dcaadb-3858-4d71-a48a-2534657f76b7,23:33
k4ReNA5l1B,24a4fe76-9421-43fe-a9c9-a885478d69a3,23:33
mrhZBV5AcL,24a4fe76-9421-43fe-a9c9-a885478d69a3,23:33
bqenXntblD,24a4fe76-9421-43fe-a9c9-a885478d69a3,23:33
aO1hl2z1TY,24a4fe76-9421-43fe-a9c9-a885478d69a3,23:33
t6SkVYJFO2,c5ca7f14-3e8b-49fb-ae9e-0d98239e55bc,23:38
vmyo0smCEj,c5ca7f14-3e8b-49fb-ae9e-0d98239e55bc,23:38
AM8UgiuV2M,1abe6db4-854c-48df-aaca-b92f0dfa6acf,23:38
5NY2SEdPgp,1abe6db4-854c-48df-aaca-b92f0dfa6acf,23:38
9emqWbScVI,8033d3a2-7ad9-4c79-bda5-084ad03eb8cb,23:38
eH9Yglbax4,8033d3a2-7ad9-4c79-bda5-084ad03eb8cb,23:38
KxmWyeVIJJ,8033d3a2-7ad9-4c79-bda5-084ad03eb8cb,23:38
6b7dfIxYQ4,8033d3a2-7ad9-4c79-bda5-084ad03eb8cb,23:38
9ioHEGv09V,8033d3a2-7ad9-4c79-bda5-084ad03eb8cb,23:38
ElQIER4bnc,5bf73162-ec22-441e-b0e2-89e487b9e1dc,23:38
i8aN7figeB,5bf73162-ec22-441e-b0e2-89e487b9e1dc,23:38
OGbWKKPPhH,73df10eb-5a87-452f-ab7b-d4d8f0fcc3c4,23:38
g8aX4FtCh8,73df10eb-5a87-452f-ab7b-d4d8f0fcc3c4,23:38
NtXj7Rd2Nf,73df10eb-5a87-452f-ab7b-d4d8f0fcc3c4,23:38
kE71lzTm6N,73df10eb-5a87-452f-ab7b-d4d8f0fcc3c4,23:38
