tag_id,party_id,log_time
HFFMRD9nbD,4e2a5bc1-7c9e-486e-9714-12695bc6493a,17:46
b05cJLJ0zc,4e2a5bc1-7c9e-486e-9714-12695bc6493a,17:46
0t3DJCbXID,4e2a5bc1-7c9e-486e-9714-12695bc6493a,17:46
Trmh1PiC4w,4e2a5bc1-7c9e-486e-9714-12695bc6493a,17:46
DCPgqq1KOd,4e2a5bc1-7c9e-486e-9714-12695bc6493a,17:46
wgtHbjjZv6,a6c39538-2048-4139-94c2-98cf4f40a064,17:48
4LOmXX2VHa,ba4d0681-5edd-413c-946f-63118f0bda2c,17:46
kr63XHg3My,ba4d0681-5edd-413c-946f-63118f0bda2c,17:46
RvsXVNud4m,c2f57716-183e-45aa-975b-1d0ff4465369,17:48
fkU8n5bVLe,c2f57716-183e-45aa-975b-1d0ff4465369,17:48
Sp3EuRjekj,10af697d-25b2-419c-8ab8-7a5661ef406a,17:47
wazQRcZAGR,10af697d-25b2-419c-8ab8-7a5661ef406a,17:47
mM0pV9RjoX,10af697d-25b2-419c-8ab8-7a5661ef406a,17:47
T1vrZsISHk,10af697d-25b2-419c-8ab8-7a5661ef406a,17:47
wPawrVNhvG,421cab7c-9231-4a76-9d7f-1677995dee5f,17:47
rYXQotl8oR,421cab7c-9231-4a76-9d7f-1677995dee5f,17:47
jVm4Hl8Orc,27b8e081-f555-47dc-8e7c-8642fda5cf79,17:45
2oqHUkgsbN,9925f117-9ddb-43ac-aa3e-238f45557e1c,17:45
PSJy0uNSCy,9925f117-9ddb-43ac-aa3e-238f45557e1c,17:45
rBXRRPiNNY,9925f117-9ddb-43ac-aa3e-238f45557e1c,17:45
mGi4LMI899,9925f117-9ddb-43ac-aa3e-238f45557e1c,17:45
t1bXha9AMy,199b985e-7116-4d39-940c-7fb00e053e90,17:47
uQvUch12uL,199b985e-7116-4d39-940c-7fb00e053e90,17:47
FIyvzYEEzn,199b985e-7116-4d39-940c-7fb00e053e90,17:47
Wf2EWGueZF,199b985e-7116-4d39-940c-7fb00e053e90,17:47
Ix4NyJZQJ2,4023d5e8-da00-47c7-a127-50857755c985,17:46
ckAWk2ybIV,4023d5e8-da00-47c7-a127-50857755c985,17:46
ohQqjInoCI,4023d5e8-da00-47c7-a127-50857755c985,17:46
OMmzJAUofP,4023d5e8-da00-47c7-a127-50857755c985,17:46
zkHWmlgzcM,1cbffdf0-1448-4f80-91d2-76710ad13419,17:52
Dx7AnquDK6,2b5c88ca-ba8b-4738-aaa9-0403a22b20d4,17:48
J4qcyaV046,2b5c88ca-ba8b-4738-aaa9-0403a22b20d4,17:48
vJc7h3J9mL,2b5c88ca-ba8b-4738-aaa9-0403a22b20d4,17:48
Yxr2wjgkar,2b5c88ca-ba8b-4738-aaa9-0403a22b20d4,17:48
yWuy1RvC6I,2b5c88ca-ba8b-4738-aaa9-0403a22b20d4,17:48
