tag_id,party_id,log_time
A2efnkc448,4076aaad-81cc-4ed2-84fc-0fbfe46e89cf,18:06
zPQHqX4vXI,d22d0ddf-928c-4f26-be8c-72fc9a218967,18:06
Sr6npFq0MP,204c4a99-0cc7-4597-8e90-cbe356565955,18:06
fsuTFnSz5E,204c4a99-0cc7-4597-8e90-cbe356565955,18:08
Fc7qPTLP9A,204c4a99-0cc7-4597-8e90-cbe356565955,18:05
bLo4jXdAuv,204c4a99-0cc7-4597-8e90-cbe356565955,18:05
QqmywFzmLQ,204c4a99-0cc7-4597-8e90-cbe356565955,18:05
iFZKtwfS4r,a3d01be5-348f-4a7f-a49e-c8aea2aa46fc,18:09
PavZdOvbCs,a3d01be5-348f-4a7f-a49e-c8aea2aa46fc,18:06
vlcsCX4ZyU,a3d01be5-348f-4a7f-a49e-c8aea2aa46fc,18:07
mTjZXhq7iP,eabc3011-2869-4c4b-b1ab-15286f5c6745,18:06
p1kXOp52CL,eabc3011-2869-4c4b-b1ab-15286f5c6745,18:09
JO0kgvNpoy,eabc3011-2869-4c4b-b1ab-15286f5c6745,18:05
skrUjwOYNV,504739de-5320-42f3-9185-8a24ddcd1935,18:08
m99i4TbIkp,504739de-5320-42f3-9185-8a24ddcd1935,18:09
BFz5GZnAZL,b135f10e-7a6f-4f53-a983-4192d5b889d5,18:00
vI732WYoRp,b135f10e-7a6f-4f53-a983-4192d5b889d5,18:02
SAJWaFNWEb,b135f10e-7a6f-4f53-a983-4192d5b889d5,18:03
tcgaPqS5J5,b135f10e-7a6f-4f53-a983-4192d5b889d5,17:59
aISIiZHbFT,b135f10e-7a6f-4f53-a983-4192d5b889d5,18:09
bl9dKtnrV1,6983c304-c749-4418-9499-dc2e82feb0bf,18:11
Xvab1dyyIH,6983c304-c749-4418-9499-dc2e82feb0bf,18:10
FotOaY1kGl,c6840776-1db5-4f27-a5fe-c82764c50457,18:09
BOmW5zmdvs,c6840776-1db5-4f27-a5fe-c82764c50457,18:12
QwJ84whKHQ,b29de8e7-5350-495a-8cef-ed7993eecf6e,18:10
1GuOfFZWlw,b29de8e7-5350-495a-8cef-ed7993eecf6e,18:13
jykM7z6g4F,b16932a8-3917-44d0-8368-ef151261cb7d,18:06
4ri8FyhQg0,b16932a8-3917-44d0-8368-ef151261cb7d,18:06
0uOrBPqzSw,b16932a8-3917-44d0-8368-ef151261cb7d,18:10
ubpweZM7Va,b16932a8-3917-44d0-8368-ef151261cb7d,18:14
SW2cbiIVuc,b16932a8-3917-44d0-8368-ef151261cb7d,18:09
zkXlM7cw8u,70f5ee25-b27d-487e-8873-b58c2a36babc,18:10
y9Fhcj386x,70f5ee25-b27d-487e-8873-b58c2a36babc,18:14
26jDyHERix,70f5ee25-b27d-487e-8873-b58c2a36babc,18:09
A3Naep2qA9,70f5ee25-b27d-487e-8873-b58c2a36babc,18:11
wi29Fu5rb4,5ea5de45-526f-410e-97e3-a78cff530ccb,18:10
