tag_id,party_id,log_time
82wSDo9zpg,43e61a25-55a0-4604-9457-84100f4047e1,18:04
wU33o5iLof,43e61a25-55a0-4604-9457-84100f4047e1,18:04
sTMgFNQTMl,c196cd46-02c3-4ded-9a7e-f292492484d0,18:07
uXgekukWt2,d05b5b1a-35e9-40fe-83d7-6bb96227fcdb,18:08
xLdXvxsBtw,10060377-2d87-41c0-bdaa-d67a3cae56c7,18:08
Ytn2jw94Vh,10060377-2d87-41c0-bdaa-d67a3cae56c7,18:08
6oR7xdOhAC,10060377-2d87-41c0-bdaa-d67a3cae56c7,18:08
bOl17tUSpp,10060377-2d87-41c0-bdaa-d67a3cae56c7,18:08
JTDswhWdnu,2a06ad4d-a8f3-4ea6-ae5d-ee423eb05964,18:08
NIbOckhuSi,8be42578-7628-4f97-8628-1118bac34355,18:09
Ptsw6zTdcG,8be42578-7628-4f97-8628-1118bac34355,18:09
CsDKMIjIxZ,8be42578-7628-4f97-8628-1118bac34355,18:09
8WrwxRrXNk,36a3c20b-6bc4-4e31-9d0a-38ef01e98ea7,18:11
la6e5SU8Dk,36a3c20b-6bc4-4e31-9d0a-38ef01e98ea7,18:11
omnGrTMnd5,36a3c20b-6bc4-4e31-9d0a-38ef01e98ea7,18:11
aaIGpyhwFe,36a3c20b-6bc4-4e31-9d0a-38ef01e98ea7,18:11
nd3PdlmHbN,36a3c20b-6bc4-4e31-9d0a-38ef01e98ea7,18:11
jUnibsfh5V,d8eb5b6a-9fd5-4fe6-87b8-84c7913756f4,18:15
MM2tVXYdUU,d8eb5b6a-9fd5-4fe6-87b8-84c7913756f4,18:15
1tdCOepNv9,d8eb5b6a-9fd5-4fe6-87b8-84c7913756f4,18:15
AAbeJYcEW8,3e61b617-eb09-40c5-946c-bbc14167596b,18:15
rSc6Gu7sQz,3e61b617-eb09-40c5-946c-bbc14167596b,18:15
GCjZUAmAjo,3e61b617-eb09-40c5-946c-bbc14167596b,18:15
MN1o0az7ab,cb1d5868-66c2-49b8-bb91-14a0ec14f844,18:16
iUz8UF5Zlt,cb1d5868-66c2-49b8-bb91-14a0ec14f844,18:16
voqalnZLVh,cb1d5868-66c2-49b8-bb91-14a0ec14f844,18:16
IsUJvRYXUo,cb1d5868-66c2-49b8-bb91-14a0ec14f844,18:16
gJbMg62uUb,cb1d5868-66c2-49b8-bb91-14a0ec14f844,18:16
wRbT1soEXq,cb1d5868-66c2-49b8-bb91-14a0ec14f844,18:16
Z5jQ5v3bkE,cb1d5868-66c2-49b8-bb91-14a0ec14f844,18:16
MnjbdMqSxu,ff991d39-2c55-40f4-8bd7-6e4478d300cf,18:16
B8JcGTwOdj,ff991d39-2c55-40f4-8bd7-6e4478d300cf,18:16
3OEJ8gvLAC,ff991d39-2c55-40f4-8bd7-6e4478d300cf,18:16
PY4fFCpzQ8,ff991d39-2c55-40f4-8bd7-6e4478d300cf,18:16
z3lWz2pzsd,d7135a9b-248d-498e-a634-4389dffc22ff,18:21
fSpd5UCYUN,d7135a9b-248d-498e-a634-4389dffc22ff,18:21
tAgsdtPEHt,c3d92565-033c-4c8a-98f8-7db03707730f,18:21
saW2KlHyvd,c3d92565-033c-4c8a-98f8-7db03707730f,18:21
nWKpMi1yzP,c3d92565-033c-4c8a-98f8-7db03707730f,18:21
Bx59x3Iw10,c3d92565-033c-4c8a-98f8-7db03707730f,18:21
85rNc25qgX,9c2a01ff-34bc-4072-9d06-1a11fb6e3d2c,18:21
SBvLiwoRY8,72abdadf-d6ed-48ca-a2e6-93a6dd7e87b3,18:21
2cQgVd1KdJ,72abdadf-d6ed-48ca-a2e6-93a6dd7e87b3,18:22
MhNG39ldTa,72abdadf-d6ed-48ca-a2e6-93a6dd7e87b3,18:22
wlUuteN0c8,72abdadf-d6ed-48ca-a2e6-93a6dd7e87b3,18:22
fXwn4ydRBE,772c124a-77fc-4eff-bd8d-18c50185ad1e,18:22
E9DJ4JwgZ6,019b892b-812e-4b2c-9812-b78ce9cce100,18:22
2ZGyJbwRI4,019b892b-812e-4b2c-9812-b78ce9cce100,18:22
7Grzlx2mgV,019b892b-812e-4b2c-9812-b78ce9cce100,18:22
hYSquoiYIl,019b892b-812e-4b2c-9812-b78ce9cce100,18:22
7fCtmuBifQ,44afb508-baef-4259-b311-7bc91297dd13,18:25
g8c2nWSrfX,44afb508-baef-4259-b311-7bc91297dd13,18:25
jAvXrDV6M0,44afb508-baef-4259-b311-7bc91297dd13,18:25
JCnu3FCtcG,3ac8b624-08d9-4501-9893-593252ddde69,18:25
cJl1MTevMO,3ac8b624-08d9-4501-9893-593252ddde69,18:25
THtJeA9RqT,77cccd5a-b102-4129-b141-6454135f95d6,18:25
YWzKYPOKjm,77cccd5a-b102-4129-b141-6454135f95d6,18:25
9WUoSSYvQ9,77cccd5a-b102-4129-b141-6454135f95d6,18:25
y2LnjrhvsI,77cccd5a-b102-4129-b141-6454135f95d6,18:25
jIV22uyRaM,77cccd5a-b102-4129-b141-6454135f95d6,18:25
O3Y3NimFR3,7d60b9fa-fbfc-4d8a-b959-caa3272d62ca,18:25
L9yHUYf79W,7d60b9fa-fbfc-4d8a-b959-caa3272d62ca,18:25
XmoeHWaO2b,7d60b9fa-fbfc-4d8a-b959-caa3272d62ca,18:25
6OwLvvR2sw,7d60b9fa-fbfc-4d8a-b959-caa3272d62ca,18:25
qJKqIHJZoV,3bc1cac7-4ee7-451f-be18-e9f650a8bb18,18:26
PareMJ1MTU,3bc1cac7-4ee7-451f-be18-e9f650a8bb18,18:26
4C6q1iXcDk,51662ace-2a78-4d48-811b-f448158044a7,18:32
tSd2oxWDro,51662ace-2a78-4d48-811b-f448158044a7,18:32
ogyggSutBV,51662ace-2a78-4d48-811b-f448158044a7,18:32
rirkIdk8OI,51662ace-2a78-4d48-811b-f448158044a7,18:32
903GmKpadm,482f7098-eeab-4c8d-8952-b232508d8390,18:33
SjpGjoRiVM,482f7098-eeab-4c8d-8952-b232508d8390,18:33
6TBnvh6oud,482f7098-eeab-4c8d-8952-b232508d8390,18:33
7UUe3VhMUt,482f7098-eeab-4c8d-8952-b232508d8390,18:33
W188PZPntI,aa1b4642-1554-459f-bf61-9e5fb2a3b308,18:33
p6Kv49mjEM,aa1b4642-1554-459f-bf61-9e5fb2a3b308,18:33
J5PrzhHEDG,aa1b4642-1554-459f-bf61-9e5fb2a3b308,18:33
SI9sqt8X48,aa1b4642-1554-459f-bf61-9e5fb2a3b308,18:33
MYIAYBA1Ie,8b974bb4-2ffd-41ad-b525-bb7823992d63,18:33
Ozw9z7yiad,8b974bb4-2ffd-41ad-b525-bb7823992d63,18:33
vwbyC9dNAg,8b974bb4-2ffd-41ad-b525-bb7823992d63,18:33
wDvsVRMImg,58c5b74c-9c74-4c28-95c6-cfc590a8b74c,18:38
74WtsOdPwV,58c5b74c-9c74-4c28-95c6-cfc590a8b74c,18:38
D4q8HhnV3Y,58c5b74c-9c74-4c28-95c6-cfc590a8b74c,18:38
ICkuRoFj7d,58c5b74c-9c74-4c28-95c6-cfc590a8b74c,18:38
y5zxHhqZwR,58c5b74c-9c74-4c28-95c6-cfc590a8b74c,18:38
N7s8pikMLD,58c5b74c-9c74-4c28-95c6-cfc590a8b74c,18:38
4lyGje4mIs,b2cec531-7e65-49d6-8980-136fba32df7f,18:38
AjYraxSRkj,b2cec531-7e65-49d6-8980-136fba32df7f,18:38
Fdid5DVv3A,b2cec531-7e65-49d6-8980-136fba32df7f,18:38
uzkchXM5zc,d4ecf761-fee4-4f93-86d4-d8da72ddc0ad,18:33
1Q5WJQVU1E,d4ecf761-fee4-4f93-86d4-d8da72ddc0ad,18:33
XzVtn3KLId,95871a9f-50e3-4fe7-8ba2-28ca28a2be7b,18:38
m7FT8vXAKJ,95871a9f-50e3-4fe7-8ba2-28ca28a2be7b,18:38
IDKUqFjng2,95871a9f-50e3-4fe7-8ba2-28ca28a2be7b,18:38
HyTm2JT8a0,95871a9f-50e3-4fe7-8ba2-28ca28a2be7b,18:38
iJSJS8Owpl,95871a9f-50e3-4fe7-8ba2-28ca28a2be7b,18:38
pyPRyScgLV,25db4df1-b3a5-4320-be79-52d2dcd0d52d,18:43
8aGNbIzuM2,25db4df1-b3a5-4320-be79-52d2dcd0d52d,18:43
bQctEZP2Vv,25db4df1-b3a5-4320-be79-52d2dcd0d52d,18:43
Xk6ftQmxRj,25db4df1-b3a5-4320-be79-52d2dcd0d52d,18:43
oOQibh9NkT,25db4df1-b3a5-4320-be79-52d2dcd0d52d,18:43
NMLEXXExoY,25db4df1-b3a5-4320-be79-52d2dcd0d52d,18:43
8aYG69uW05,25db4df1-b3a5-4320-be79-52d2dcd0d52d,18:43
tnv4icVRG2,25db4df1-b3a5-4320-be79-52d2dcd0d52d,18:43
4yZLGRkF9z,25db4df1-b3a5-4320-be79-52d2dcd0d52d,18:43
9av3RGTFyC,e81204b8-3e3c-4c32-84e2-67e70b8db9a7,18:45
uZyLPghU4d,e81204b8-3e3c-4c32-84e2-67e70b8db9a7,18:45
z4pG5lXR6D,e81204b8-3e3c-4c32-84e2-67e70b8db9a7,18:45
1kkq7Dtkdz,e81204b8-3e3c-4c32-84e2-67e70b8db9a7,18:45
