tag_id,party_id,log_time
EYFWvBJ6jj,6a707d20-a3e2-40d1-a75c-f642ad08a146,18:21
UFpLLFu1OJ,6a707d20-a3e2-40d1-a75c-f642ad08a146,18:21
UFpLLFu1OJ,6a707d20-a3e2-40d1-a75c-f642ad08a146,18:21
UFpLLFu1OJ,6a707d20-a3e2-40d1-a75c-f642ad08a146,18:21
mbQdAZdryY,6a707d20-a3e2-40d1-a75c-f642ad08a146,18:21
UHwtigYodU,6a707d20-a3e2-40d1-a75c-f642ad08a146,18:21
QXjAETXSBs,1f45b80e-3c5f-4dec-8296-93d60163845d,18:21
X0V0XBv5Bk,1f45b80e-3c5f-4dec-8296-93d60163845d,18:21
77lGI9boqB,1f45b80e-3c5f-4dec-8296-93d60163845d,18:21
bON5RvGgZ5,1f45b80e-3c5f-4dec-8296-93d60163845d,18:21
oIFzPLdBAX,80a57ab0-3675-473e-a62d-19d49dd5ff49,18:22
Z2irlun8kA,80a57ab0-3675-473e-a62d-19d49dd5ff49,18:22
FnLHsffqST,80a57ab0-3675-473e-a62d-19d49dd5ff49,18:22
MponNjrrUg,80a57ab0-3675-473e-a62d-19d49dd5ff49,18:22
TcRLwklTJo,80a57ab0-3675-473e-a62d-19d49dd5ff49,18:22
