tag_id,party_id,log_time
6HrEayhewb,194d7bbe-22fc-41d0-9958-64c8f31f7d4c,18:14
iDyz2Xje3I,ff5d39be-e299-441d-ae78-5ef2fccd838e,18:14
WTmoCiZvZ5,34fae6da-cede-4ef0-9263-94848b8111f4,18:14
Nn7ZJk4nLx,34fae6da-cede-4ef0-9263-94848b8111f4,18:14
zCsEWBOYtm,34fae6da-cede-4ef0-9263-94848b8111f4,18:14
PBTuCAT7UJ,34fae6da-cede-4ef0-9263-94848b8111f4,18:14
31MJrylC7t,34fae6da-cede-4ef0-9263-94848b8111f4,18:14
66KR8MBpih,ae806338-a249-4a46-8fc1-3a035fd26beb,18:14
9dSFKfcB15,ae806338-a249-4a46-8fc1-3a035fd26beb,18:14
7CojssSuhr,ae806338-a249-4a46-8fc1-3a035fd26beb,18:14
03uL1ByAZn,e16384ab-e412-403d-8a6d-64cbac60a095,18:14
rSC53WmyUh,e16384ab-e412-403d-8a6d-64cbac60a095,18:14
tK0nSZQAUZ,e16384ab-e412-403d-8a6d-64cbac60a095,18:14
qOn8vrFCkc,d618355c-bbea-4a22-b76e-8e84210686f9,18:14
VJDLABELv3,d618355c-bbea-4a22-b76e-8e84210686f9,18:14
r9jCBI6gPX,d618355c-bbea-4a22-b76e-8e84210686f9,18:14
xABvKcBohn,16295507-f892-4fca-89a7-b82ed98af225,18:15
vUhdt3z9Pl,16295507-f892-4fca-89a7-b82ed98af225,18:15
Cn6wYoBF0t,16295507-f892-4fca-89a7-b82ed98af225,18:15
9zeiKyWsus,16295507-f892-4fca-89a7-b82ed98af225,18:15
pFHiY7Dluc,16295507-f892-4fca-89a7-b82ed98af225,18:15
esDhkRNFnw,16295507-f892-4fca-89a7-b82ed98af225,18:15
3ijlJz08Db,16295507-f892-4fca-89a7-b82ed98af225,18:15
Vx6WIUDmmY,43b047fd-f89b-4292-a608-f1740d26706e,18:15
77JOobIzGa,43b047fd-f89b-4292-a608-f1740d26706e,18:15
91hQQAV7a5,43b047fd-f89b-4292-a608-f1740d26706e,18:15
k2NxdSHdGt,aab5e717-8ac2-4e3e-a91c-8567ad1a55e1,18:15
Uy89o9KczB,aab5e717-8ac2-4e3e-a91c-8567ad1a55e1,18:15
CFBLNO9Zcf,aee33056-fe7b-4efd-9032-0c4ad21e4ddb,18:15
x34jr8jvtr,aee33056-fe7b-4efd-9032-0c4ad21e4ddb,18:15
Yrv7jlbxWl,aee33056-fe7b-4efd-9032-0c4ad21e4ddb,18:15
LDWhLY8XgJ,aee33056-fe7b-4efd-9032-0c4ad21e4ddb,18:15
PlzLm3qaoG,496ef8db-cd04-423b-9253-07a8549937f8,18:18
xQzJF6MSNn,496ef8db-cd04-423b-9253-07a8549937f8,18:18
MqNWpW6HGP,a5995acd-038d-42d9-964d-d0c5047bed8b,18:18
LrBYohduj1,a5995acd-038d-42d9-964d-d0c5047bed8b,18:18
Sv4WF6jL7e,a5995acd-038d-42d9-964d-d0c5047bed8b,18:18
Bwl8wsJKuG,a5995acd-038d-42d9-964d-d0c5047bed8b,18:18
vZCMkfwSFt,a5995acd-038d-42d9-964d-d0c5047bed8b,18:18
wrdMVEUcmC,a4823d2f-f678-4479-a75f-555063be13ad,18:18
T3rph80VHa,a4823d2f-f678-4479-a75f-555063be13ad,18:18
