tag_id,party_id,log_time
5FWgSSqR2g,ca1c34dc-fdb4-4ca0-b0cf-07a5577eea36,18:10
HmIzOwyq4H,ca1c34dc-fdb4-4ca0-b0cf-07a5577eea36,18:10
X1xbbWVOHc,0016f512-fa76-4cf4-af44-9f729ff368ee,18:10
cNlPZuyLUO,0016f512-fa76-4cf4-af44-9f729ff368ee,18:10
NKkA7hAxnT,972a9267-12a9-40ab-8bdb-04e7f44ada15,18:10
a53WucwRUs,972a9267-12a9-40ab-8bdb-04e7f44ada15,18:10
FXwMP7wZ6s,972a9267-12a9-40ab-8bdb-04e7f44ada15,18:10
eJ9OgqC7Yc,972a9267-12a9-40ab-8bdb-04e7f44ada15,18:10
hQw3XIQM0F,972a9267-12a9-40ab-8bdb-04e7f44ada15,18:10
x5eDiswNPS,1d2a1d51-5e8f-42de-9f02-e1668e4ff4c3,18:10
oKAzXbFnWV,1d2a1d51-5e8f-42de-9f02-e1668e4ff4c3,18:10
yt9I24UvwD,1d2a1d51-5e8f-42de-9f02-e1668e4ff4c3,18:10
k4HYZkk9JC,1d2a1d51-5e8f-42de-9f02-e1668e4ff4c3,18:10
cu7ehI0CvK,1d2a1d51-5e8f-42de-9f02-e1668e4ff4c3,18:10
A88q8jdZTR,dfec6ae6-d385-439a-9820-5602e9decc61,18:15
o4DafKyRlR,dfec6ae6-d385-439a-9820-5602e9decc61,18:15
BkdvkZw1sU,dfec6ae6-d385-439a-9820-5602e9decc61,18:15
7uuGxhJJLK,dfec6ae6-d385-439a-9820-5602e9decc61,18:15
xJA8kuZ18s,dfec6ae6-d385-439a-9820-5602e9decc61,18:15
JXwgcJbV1B,3e16d307-1ba7-411e-9cac-7fed1d840a29,18:10
iLoltSukOJ,3e16d307-1ba7-411e-9cac-7fed1d840a29,18:10
BGXeulD9CF,29e4480a-8ef6-44f0-bd3f-f7ae93646b66,18:15
ar1evbCrC6,29e4480a-8ef6-44f0-bd3f-f7ae93646b66,18:15
ftWquCztdS,307a4089-0844-4e9a-a5b2-1a12bf7f1d5c,18:15
lD5ONjRnkg,307a4089-0844-4e9a-a5b2-1a12bf7f1d5c,18:15
IXVpfCHUfi,307a4089-0844-4e9a-a5b2-1a12bf7f1d5c,18:15
EymgxiQjYi,c4217712-49f8-43ff-931d-adc498bf9941,18:15
ZAzZ9gWUQY,c4217712-49f8-43ff-931d-adc498bf9941,18:15
DVNCMKQYAT,86d8c4a0-60f3-4b60-8bbc-f2503e67a8f6,18:17
tGfP76VPTv,86d8c4a0-60f3-4b60-8bbc-f2503e67a8f6,18:17
E22xFucAsD,86d8c4a0-60f3-4b60-8bbc-f2503e67a8f6,18:17
qDsVYbZ21I,4494df0f-a1aa-480c-a42c-521d97ca8250,18:15
6OCWGVzNoj,4494df0f-a1aa-480c-a42c-521d97ca8250,18:15
Neqq837IVs,4494df0f-a1aa-480c-a42c-521d97ca8250,18:15
V9KDdYIikv,4494df0f-a1aa-480c-a42c-521d97ca8250,18:15
suaovQ17Pu,08aa24e3-cc4e-4abc-af90-b99643ea0de5,18:17
AEgMyjKhMR,08aa24e3-cc4e-4abc-af90-b99643ea0de5,18:17
Jv2OYTs2KT,08aa24e3-cc4e-4abc-af90-b99643ea0de5,18:17
o1F1OTOCk4,4603c383-f6c9-49f7-8831-3282900587ff,18:17
qiaauC3KBo,4603c383-f6c9-49f7-8831-3282900587ff,18:17
2Iui2m1UJT,4603c383-f6c9-49f7-8831-3282900587ff,18:17
7I0firQBZb,4603c383-f6c9-49f7-8831-3282900587ff,18:17
64ZQOTb6of,4603c383-f6c9-49f7-8831-3282900587ff,18:17
HeAGCTieOE,b855489a-1e4a-41e0-9d7d-e68b871f62f5,18:17
lcDr9IcGGh,b855489a-1e4a-41e0-9d7d-e68b871f62f5,18:17
rRhF8ZgYrm,b855489a-1e4a-41e0-9d7d-e68b871f62f5,18:17
RRpknWnoKs,b855489a-1e4a-41e0-9d7d-e68b871f62f5,18:17
6IkjGcJAPY,e9baa887-9249-4a09-9642-e6749ae8cfb9,18:17
5Y5RySXPgC,e9baa887-9249-4a09-9642-e6749ae8cfb9,18:17
QOEloNUarG,e372b2d4-85b0-48fb-a2c2-c0cc3a32cb8c,18:21
O7jyidLlkF,e372b2d4-85b0-48fb-a2c2-c0cc3a32cb8c,18:21
8kRgoyemjp,e372b2d4-85b0-48fb-a2c2-c0cc3a32cb8c,18:21
yrvWDr2AhR,e372b2d4-85b0-48fb-a2c2-c0cc3a32cb8c,18:21
ZHPErMoYxR,55176e4e-e093-44b7-ade6-ea0fb7fa5e66,18:21
vBtUQvTRMP,55176e4e-e093-44b7-ade6-ea0fb7fa5e66,18:21
2g6ZDddCGL,9117766a-ef15-4075-8aae-33b25de16666,18:21
NIZ2pAGBFE,9117766a-ef15-4075-8aae-33b25de16666,18:21
tS1h7BfSCD,9117766a-ef15-4075-8aae-33b25de16666,18:21
VlPu1nRVDd,9117766a-ef15-4075-8aae-33b25de16666,18:21
3oAP0ocCXU,75f7c95b-5eae-48df-8560-0609673b10a8,18:21
oUJEgmNzVe,75f7c95b-5eae-48df-8560-0609673b10a8,18:21
4sXZyxtPt2,75f7c95b-5eae-48df-8560-0609673b10a8,18:21
ji3Eptml3i,75f7c95b-5eae-48df-8560-0609673b10a8,18:21
A9SxJzLQhF,83371b3d-9f2c-4c2a-8caf-56d148bef490,18:21
qTsjkQvP1O,83371b3d-9f2c-4c2a-8caf-56d148bef490,18:21
TM2gOlidCu,83371b3d-9f2c-4c2a-8caf-56d148bef490,18:21
